"","variable","activity","subject","average"
"8389","tBodyAccJerk-mean-Y","WALKING",19,0.0144113482019523
"8390","tBodyAccJerk-mean-Y","WALKING",20,-0.0210619558882353
"8391","tBodyAccJerk-mean-Y","WALKING",21,0.00235197553846154
"8392","tBodyAccJerk-mean-Y","WALKING",22,0.0356746339782609
"8393","tBodyAccJerk-mean-Y","WALKING",23,0.0148955926864407
"8394","tBodyAccJerk-mean-Y","WALKING",24,0.0121254591034483
"8395","tBodyAccJerk-mean-Y","WALKING",25,0.00351115201418919
"8396","tBodyAccJerk-mean-Y","WALKING",26,0.0196712144372881
"8397","tBodyAccJerk-mean-Y","WALKING",27,0.00161230290877193
"8398","tBodyAccJerk-mean-Y","WALKING",28,0.0226486602722222
"8399","tBodyAccJerk-mean-Y","WALKING",29,0.0223870454150943
"8400","tBodyAccJerk-mean-Y","WALKING",30,0.0219656545
"8401","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",1,0.0296504490408163
"8402","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",2,-0.00327959081489362
"8403","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",3,0.0109707769183673
"8404","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",4,0.00563780215111111
"8405","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",5,0.0137618233808511
"8406","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",6,0.00987685807166667
"8407","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",7,-0.0191061075170213
"8408","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",8,-0.0380193846210526
"8409","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",9,-0.0206865965952381
"8410","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",10,0.0107824902368421
"8411","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",11,0.0252274201521739
"8412","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",12,-0.0119289154608696
"8413","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",13,-0.00751868156382979
"8414","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",14,0.0291339421022222
"8415","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",15,0.01511589985
"8416","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",16,-0.0148114530276596
"8417","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",17,-0.0113826178208696
"8418","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",18,-0.000757069449090909
"8419","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",19,-0.0386872111282051
"8420","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",20,0.00436449644888889
"8421","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",21,-0.0213998492444444
"8422","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",22,0.0211126110833333
"8423","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",23,0.0375005150740741
"8424","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",24,-0.00447316273690909
"8425","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",25,-0.0195416626931035
"8426","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",26,-0.007131601642
"8427","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",27,0.0159869469363636
"8428","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",28,0.0143450903413043
"8429","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",29,0.000621016968750005
"8430","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS",30,-0.00756110754193549
"8431","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",1,0.0194863076188679
"8432","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",2,-0.00970985514333333
"8433","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",3,0.0397249270484746
"8434","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",4,0.0234018993153846
"8435","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",5,0.0140130363106383
"8436","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",6,0.00371343419607843
"8437","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",7,-0.000812387078431372
"8438","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",8,0.014120592097561
"8439","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",9,0.00126612218367347
"8440","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",10,0.0266314282191489
"8441","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",11,-0.0132625289255556
"8442","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",12,-0.00689494886730769
"8443","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",13,-0.00128009758363636
"8444","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",14,-0.0183131159944444
"8445","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",15,-0.00417361847916667
"8446","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",16,0.0173729333352941
"8447","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",17,0.03083565139375
"8448","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",18,0.0211654691775862
"8449","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",19,0.056818586275
"8450","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",20,0.00659982629803922
"8451","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",21,-0.0156290073042553
"8452","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",22,0.0367082966285714
"8453","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",23,0.039986286827451
"8454","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",24,-0.0150816047830508
"8455","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",25,0.00925514041553846
"8456","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",26,0.00209171684890909
"8457","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",27,-0.0140229374470588
"8458","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",28,0.0222985408245098
"8459","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",29,-0.000689019191836735
"8460","tBodyAccJerk-mean-Y","WALKING_UPSTAIRS",30,-0.00358719228769231
"8461","tBodyAccJerk-mean-Z","LAYING",1,0.010834236361
"8462","tBodyAccJerk-mean-Z","LAYING",2,-0.00180264895625
"8463","tBodyAccJerk-mean-Z","LAYING",3,-0.00435625874355645
"8464","tBodyAccJerk-mean-Z","LAYING",4,-0.00641054328740741
"8465","tBodyAccJerk-mean-Z","LAYING",5,-0.00304067159653846
"8466","tBodyAccJerk-mean-Z","LAYING",6,0.00328817288070175
"8467","tBodyAccJerk-mean-Z","LAYING",7,-0.0131653918205769
"8468","tBodyAccJerk-mean-Z","LAYING",8,-0.0169218791344444
"8469","tBodyAccJerk-mean-Z","LAYING",9,-0.0070536778584
"8470","tBodyAccJerk-mean-Z","LAYING",10,0.00716689586275862
"8471","tBodyAccJerk-mean-Z","LAYING",11,0.00277690502070175
"8472","tBodyAccJerk-mean-Z","LAYING",12,-0.0043714837772
"8473","tBodyAccJerk-mean-Z","LAYING",13,-0.00988389709596774
"8474","tBodyAccJerk-mean-Z","LAYING",14,-0.0323601505045098
"8475","tBodyAccJerk-mean-Z","LAYING",15,-0.00443927981861111
"8476","tBodyAccJerk-mean-Z","LAYING",16,-0.00154105089764286
"8477","tBodyAccJerk-mean-Z","LAYING",17,-0.000143542544507042
"8478","tBodyAccJerk-mean-Z","LAYING",18,-0.00121344813430769
"8479","tBodyAccJerk-mean-Z","LAYING",19,-0.000988690855325301
"8480","tBodyAccJerk-mean-Z","LAYING",20,-0.00309891846569118
"8481","tBodyAccJerk-mean-Z","LAYING",21,-0.0139053438591111
"8482","tBodyAccJerk-mean-Z","LAYING",22,-0.00467438744166667
"8483","tBodyAccJerk-mean-Z","LAYING",23,-0.00628235060277778
"8484","tBodyAccJerk-mean-Z","LAYING",24,-0.00589225849902778
"8485","tBodyAccJerk-mean-Z","LAYING",25,-0.0307179435315068
"8486","tBodyAccJerk-mean-Z","LAYING",26,-0.00614755098663158
"8487","tBodyAccJerk-mean-Z","LAYING",27,-0.000685549292837838
"8488","tBodyAccJerk-mean-Z","LAYING",28,0.006009719386425
"8489","tBodyAccJerk-mean-Z","LAYING",29,0.00241542784130435
"8490","tBodyAccJerk-mean-Z","LAYING",30,-0.000374189681428571
"8491","tBodyAccJerk-mean-Z","SITTING",1,-0.00336779235021277
"8492","tBodyAccJerk-mean-Z","SITTING",2,0.00760546929869565
"8493","tBodyAccJerk-mean-Z","SITTING",3,-0.00423348373557692
"8494","tBodyAccJerk-mean-Z","SITTING",4,-0.0121499951596
"8495","tBodyAccJerk-mean-Z","SITTING",5,0.00338609594827273
"8496","tBodyAccJerk-mean-Z","SITTING",6,0.00623727782090909
"8497","tBodyAccJerk-mean-Z","SITTING",7,0.0162004141964583
"8498","tBodyAccJerk-mean-Z","SITTING",8,-0.0106808920069565
"8499","tBodyAccJerk-mean-Z","SITTING",9,-0.008674672651
"8500","tBodyAccJerk-mean-Z","SITTING",10,-0.00499566427666667
"8501","tBodyAccJerk-mean-Z","SITTING",11,0.00833400761716981
"8502","tBodyAccJerk-mean-Z","SITTING",12,-0.0020457599227451
"8503","tBodyAccJerk-mean-Z","SITTING",13,-0.0232397245106122
"8504","tBodyAccJerk-mean-Z","SITTING",14,-0.0105744513096296
"8505","tBodyAccJerk-mean-Z","SITTING",15,-0.00237207545345763
"8506","tBodyAccJerk-mean-Z","SITTING",16,-0.0115030575052174
"8507","tBodyAccJerk-mean-Z","SITTING",17,-0.0015544841534375
"8508","tBodyAccJerk-mean-Z","SITTING",18,0.00278757042058246
"8509","tBodyAccJerk-mean-Z","SITTING",19,0.00173106800213699
"8510","tBodyAccJerk-mean-Z","SITTING",20,0.00160134859924242
"8511","tBodyAccJerk-mean-Z","SITTING",21,-0.000175352166235294
"8512","tBodyAccJerk-mean-Z","SITTING",22,-0.0126852481958065
"8513","tBodyAccJerk-mean-Z","SITTING",23,-0.00148823351367647
"8514","tBodyAccJerk-mean-Z","SITTING",24,-0.00113300171426471
"8515","tBodyAccJerk-mean-Z","SITTING",25,0.00210760835861538
"8516","tBodyAccJerk-mean-Z","SITTING",26,-0.00780237981320513
"8517","tBodyAccJerk-mean-Z","SITTING",27,-0.00611285425957143
"8518","tBodyAccJerk-mean-Z","SITTING",28,0.000257854017638888
"8519","tBodyAccJerk-mean-Z","SITTING",29,0.003167700952
"8520","tBodyAccJerk-mean-Z","SITTING",30,-0.00278161828080645
"8521","tBodyAccJerk-mean-Z","STANDING",1,-0.00368524954709434
"8522","tBodyAccJerk-mean-Z","STANDING",2,-0.00837158846722222
"8523","tBodyAccJerk-mean-Z","STANDING",3,-0.00807177934114754
"8524","tBodyAccJerk-mean-Z","STANDING",4,-0.0211889890567857
"8525","tBodyAccJerk-mean-Z","STANDING",5,-0.0122812220569643
"8526","tBodyAccJerk-mean-Z","STANDING",6,-0.00481712245438596
"8527","tBodyAccJerk-mean-Z","STANDING",7,-0.0108420294035849
"8528","tBodyAccJerk-mean-Z","STANDING",8,0.00322153267648148
"8529","tBodyAccJerk-mean-Z","STANDING",9,-0.004700785502
"8530","tBodyAccJerk-mean-Z","STANDING",10,-0.00485841031477273
"8531","tBodyAccJerk-mean-Z","STANDING",11,-0.00074591623212766
"8532","tBodyAccJerk-mean-Z","STANDING",12,-0.00788131384131148
"8533","tBodyAccJerk-mean-Z","STANDING",13,-0.000704979340543859
"8534","tBodyAccJerk-mean-Z","STANDING",14,-0.00720777760485
"8535","tBodyAccJerk-mean-Z","STANDING",15,-0.00658737093471698
"8536","tBodyAccJerk-mean-Z","STANDING",16,-0.00476310557910256
"8537","tBodyAccJerk-mean-Z","STANDING",17,-0.00403599594166667
"8538","tBodyAccJerk-mean-Z","STANDING",18,-0.00181640480191781
"8539","tBodyAccJerk-mean-Z","STANDING",19,0.00129216333878082
"8540","tBodyAccJerk-mean-Z","STANDING",20,-0.00613681937487671
"8541","tBodyAccJerk-mean-Z","STANDING",21,-0.00332093673865168
"8542","tBodyAccJerk-mean-Z","STANDING",22,-0.00626291653857143
"8543","tBodyAccJerk-mean-Z","STANDING",23,-0.00529260911370588
"8544","tBodyAccJerk-mean-Z","STANDING",24,-0.00358774904913043
"8545","tBodyAccJerk-mean-Z","STANDING",25,-0.00622808791433784
"8546","tBodyAccJerk-mean-Z","STANDING",26,-0.00219497782824324
"8547","tBodyAccJerk-mean-Z","STANDING",27,-0.00137950299425
"8548","tBodyAccJerk-mean-Z","STANDING",28,-0.00267810077607595
"8549","tBodyAccJerk-mean-Z","STANDING",29,0.000332894985246154
"8550","tBodyAccJerk-mean-Z","STANDING",30,0.00190841458130508
"8551","tBodyAccJerk-mean-Z","WALKING",1,-0.00416840617789474
"8552","tBodyAccJerk-mean-Z","WALKING",2,0.00789533706610169
"8553","tBodyAccJerk-mean-Z","WALKING",3,-0.00562264594827586
"8554","tBodyAccJerk-mean-Z","WALKING",4,-0.000767679338333334
"8555","tBodyAccJerk-mean-Z","WALKING",5,8.32159351785732e-05
"8556","tBodyAccJerk-mean-Z","WALKING",6,-0.00738931200701754
"8557","tBodyAccJerk-mean-Z","WALKING",7,-0.0210398551649123
"8558","tBodyAccJerk-mean-Z","WALKING",8,-0.000673798876875
"8559","tBodyAccJerk-mean-Z","WALKING",9,0.00414762740192308
"8560","tBodyAccJerk-mean-Z","WALKING",10,-0.0162953195396226
"8561","tBodyAccJerk-mean-Z","WALKING",11,-0.013364827779661
"8562","tBodyAccJerk-mean-Z","WALKING",12,0.005025870328
"8563","tBodyAccJerk-mean-Z","WALKING",13,0.00597249011754386
"8564","tBodyAccJerk-mean-Z","WALKING",14,0.0199723036949153
"8565","tBodyAccJerk-mean-Z","WALKING",15,0.000658706162574074
"8566","tBodyAccJerk-mean-Z","WALKING",16,0.00360803282352941
"8567","tBodyAccJerk-mean-Z","WALKING",17,0.0243753334442623
"8568","tBodyAccJerk-mean-Z","WALKING",18,0.010685091
"8569","tBodyAccJerk-mean-Z","WALKING",19,-0.0327528722288462
"8570","tBodyAccJerk-mean-Z","WALKING",20,0.00634457223529412
"8571","tBodyAccJerk-mean-Z","WALKING",21,-0.0101813421307692
"8572","tBodyAccJerk-mean-Z","WALKING",22,0.00443691445434783
"8573","tBodyAccJerk-mean-Z","WALKING",23,-0.00190810641525424
"8574","tBodyAccJerk-mean-Z","WALKING",24,-0.0116401387758621
"8575","tBodyAccJerk-mean-Z","WALKING",25,-0.00335098680675676
"8576","tBodyAccJerk-mean-Z","WALKING",26,-0.00618305784355932
"8577","tBodyAccJerk-mean-Z","WALKING",27,-0.020752327245614
"8578","tBodyAccJerk-mean-Z","WALKING",28,-0.00762915201666667
"8579","tBodyAccJerk-mean-Z","WALKING",29,0.00941547304716981
"8580","tBodyAccJerk-mean-Z","WALKING",30,-0.00739534236
"8581","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",1,-0.0109719730183673
"8582","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",2,-0.0209351677765957
"8583","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",3,-0.00202727978142857
"8584","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",4,-0.00729137766444444
"8585","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",5,0.0213397664446809
"8586","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",6,-0.00932470617291667
"8587","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",7,-0.0160390392510638
"8588","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",8,-0.0394356157631579
"8589","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",9,0.00262568854761905
"8590","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",10,0.000152617173684209
"8591","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",11,-0.0225208905847826
"8592","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",12,0.00485262425869565
"8593","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",13,-0.0252977670276596
"8594","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",14,0.0104952601188889
"8595","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",15,-0.0100212901547619
"8596","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",16,-0.029312256293617
"8597","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",17,-0.00939838078195652
"8598","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",18,-0.01417699182
"8599","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",19,-0.00955202497435897
"8600","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",20,-0.00253482149777778
"8601","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",21,-0.0125551085533333
"8602","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",22,0.0112499015
"8603","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",23,-0.000982717101851849
"8604","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",24,-0.00846915857363636
"8605","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",25,-0.0113348791672414
"8606","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",26,-0.01189114264
"8607","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",27,-0.00985034750909091
"8608","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",28,0.00123950141304348
"8609","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",29,-0.0140642983104167
"8610","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS",30,-0.0118301423032258
"8611","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",1,-0.0455625449113208
"8612","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",2,0.01948143925
"8613","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",3,0.0208205538101695
"8614","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",4,0.00340280836730769
"8615","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",5,-0.025590953282766
"8616","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",6,-0.00237816579411765
"8617","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",7,-7.4519666666666e-05
"8618","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",8,-0.0674583919268293
"8619","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",9,0.00766046602367347
"8620","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",10,-0.0513375831851064
"8621","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",11,-0.0151463896833333
"8622","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",12,0.00906662793461539
"8623","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",13,-0.0254126299290909
"8624","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",14,0.00344199486481481
"8625","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",15,-0.00525879898958333
"8626","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",16,0.0380533591627451
"8627","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",17,0.00759533846458334
"8628","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",18,0.0093589662862069
"8629","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",19,0.0316681980575
"8630","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",20,-0.024542099304902
"8631","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",21,-0.0360115472978723
"8632","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",22,-0.033616970907381
"8633","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",23,0.0159234167843137
"8634","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",24,-0.0132353651798305
"8635","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",25,-0.0116906813498462
"8636","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",26,-0.0117089275472727
"8637","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",27,0.0067467910745098
"8638","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",28,0.00749081657058823
"8639","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",29,-0.0290713871612245
"8640","tBodyAccJerk-mean-Z","WALKING_UPSTAIRS",30,0.0161506198923077
"8641","tBodyAccJerk-std-X","LAYING",1,-0.958482112
"8642","tBodyAccJerk-std-X","LAYING",2,-0.98587216875
"8643","tBodyAccJerk-std-X","LAYING",3,-0.98087931483871
"8644","tBodyAccJerk-std-X","LAYING",4,-0.978302781111111
"8645","tBodyAccJerk-std-X","LAYING",5,-0.983307862115385
"8646","tBodyAccJerk-std-X","LAYING",6,-0.966341054736842
"8647","tBodyAccJerk-std-X","LAYING",7,-0.980977756153846
"8648","tBodyAccJerk-std-X","LAYING",8,-0.973253042222222
"8649","tBodyAccJerk-std-X","LAYING",9,-0.9647404702
"8650","tBodyAccJerk-std-X","LAYING",10,-0.978007466724138
"8651","tBodyAccJerk-std-X","LAYING",11,-0.985259108596491
"8652","tBodyAccJerk-std-X","LAYING",12,-0.969276283333333
"8653","tBodyAccJerk-std-X","LAYING",13,-0.98541995
"8654","tBodyAccJerk-std-X","LAYING",14,-0.971473557058824
"8655","tBodyAccJerk-std-X","LAYING",15,-0.981739386805556
"8656","tBodyAccJerk-std-X","LAYING",16,-0.988416723857143
"8657","tBodyAccJerk-std-X","LAYING",17,-0.981489017183099
"8658","tBodyAccJerk-std-X","LAYING",18,-0.985921071076923
"8659","tBodyAccJerk-std-X","LAYING",19,-0.983605223493976
"8660","tBodyAccJerk-std-X","LAYING",20,-0.984270728235294
"8661","tBodyAccJerk-std-X","LAYING",21,-0.984826520888889
"8662","tBodyAccJerk-std-X","LAYING",22,-0.970355191527778
"8663","tBodyAccJerk-std-X","LAYING",23,-0.986360446805556
"8664","tBodyAccJerk-std-X","LAYING",24,-0.98636543375
"8665","tBodyAccJerk-std-X","LAYING",25,-0.973323412328767
"8666","tBodyAccJerk-std-X","LAYING",26,-0.989315824868421
"8667","tBodyAccJerk-std-X","LAYING",27,-0.986471899324324
"8668","tBodyAccJerk-std-X","LAYING",28,-0.9801647165
"8669","tBodyAccJerk-std-X","LAYING",29,-0.99200598942029
"8670","tBodyAccJerk-std-X","LAYING",30,-0.977463775571429
"8671","tBodyAccJerk-std-X","SITTING",1,-0.986430711276596
"8672","tBodyAccJerk-std-X","SITTING",2,-0.988055854130435
"8673","tBodyAccJerk-std-X","SITTING",3,-0.974467390384615
"8674","tBodyAccJerk-std-X","SITTING",4,-0.9767421962
"8675","tBodyAccJerk-std-X","SITTING",5,-0.975204850227273
"8676","tBodyAccJerk-std-X","SITTING",6,-0.969929476363636
"8677","tBodyAccJerk-std-X","SITTING",7,-0.982158098125
"8678","tBodyAccJerk-std-X","SITTING",8,-0.985188753695652
"8679","tBodyAccJerk-std-X","SITTING",9,-0.9645358564
"8680","tBodyAccJerk-std-X","SITTING",10,-0.988946414074074
"8681","tBodyAccJerk-std-X","SITTING",11,-0.980335163584906
"8682","tBodyAccJerk-std-X","SITTING",12,-0.976494200784314
"8683","tBodyAccJerk-std-X","SITTING",13,-0.992827264081633
"8684","tBodyAccJerk-std-X","SITTING",14,-0.980890655185185
"8685","tBodyAccJerk-std-X","SITTING",15,-0.988162333898305
"8686","tBodyAccJerk-std-X","SITTING",16,-0.990861134782609
"8687","tBodyAccJerk-std-X","SITTING",17,-0.99434060296875
"8688","tBodyAccJerk-std-X","SITTING",18,-0.991624662105263
"8689","tBodyAccJerk-std-X","SITTING",19,-0.987043285479452
"8690","tBodyAccJerk-std-X","SITTING",20,-0.982078229242424
"8691","tBodyAccJerk-std-X","SITTING",21,-0.989439392235294
"8692","tBodyAccJerk-std-X","SITTING",22,-0.981664149193548
"8693","tBodyAccJerk-std-X","SITTING",23,-0.984561803823529
"8694","tBodyAccJerk-std-X","SITTING",24,-0.988564382205882
"8695","tBodyAccJerk-std-X","SITTING",25,-0.992278621692308
"8696","tBodyAccJerk-std-X","SITTING",26,-0.99225839525641
"8697","tBodyAccJerk-std-X","SITTING",27,-0.990658097857143
"8698","tBodyAccJerk-std-X","SITTING",28,-0.976286679444444
"8699","tBodyAccJerk-std-X","SITTING",29,-0.993525560333333
"8700","tBodyAccJerk-std-X","SITTING",30,-0.988864577419355
"8701","tBodyAccJerk-std-X","STANDING",1,-0.994604542264151
"8702","tBodyAccJerk-std-X","STANDING",2,-0.981085715555556
"8703","tBodyAccJerk-std-X","STANDING",3,-0.957086489344262
"8704","tBodyAccJerk-std-X","STANDING",4,-0.972586541964286
"8705","tBodyAccJerk-std-X","STANDING",5,-0.962647080178571
"8706","tBodyAccJerk-std-X","STANDING",6,-0.973132635789474
"8707","tBodyAccJerk-std-X","STANDING",7,-0.976403544716981
"8708","tBodyAccJerk-std-X","STANDING",8,-0.989198879814815
"8709","tBodyAccJerk-std-X","STANDING",9,-0.969973398888889
"8710","tBodyAccJerk-std-X","STANDING",10,-0.964311490454545
"8711","tBodyAccJerk-std-X","STANDING",11,-0.992527404255319
"8712","tBodyAccJerk-std-X","STANDING",12,-0.972440195081967
"8713","tBodyAccJerk-std-X","STANDING",13,-0.987636104210526
"8714","tBodyAccJerk-std-X","STANDING",14,-0.978248526
"8715","tBodyAccJerk-std-X","STANDING",15,-0.985459068490566
"8716","tBodyAccJerk-std-X","STANDING",16,-0.991026497435897
"8717","tBodyAccJerk-std-X","STANDING",17,-0.992094005512821
"8718","tBodyAccJerk-std-X","STANDING",18,-0.989436673835616
"8719","tBodyAccJerk-std-X","STANDING",19,-0.984792035205479
"8720","tBodyAccJerk-std-X","STANDING",20,-0.959528332191781
"8721","tBodyAccJerk-std-X","STANDING",21,-0.97706335011236
"8722","tBodyAccJerk-std-X","STANDING",22,-0.975639080634921
"8723","tBodyAccJerk-std-X","STANDING",23,-0.983141958970588
"8724","tBodyAccJerk-std-X","STANDING",24,-0.980573836811594
"8725","tBodyAccJerk-std-X","STANDING",25,-0.988312658378378
"8726","tBodyAccJerk-std-X","STANDING",26,-0.990498355
"8727","tBodyAccJerk-std-X","STANDING",27,-0.987628362
"8728","tBodyAccJerk-std-X","STANDING",28,-0.968604559620253
"8729","tBodyAccJerk-std-X","STANDING",29,-0.993652820615385
"8730","tBodyAccJerk-std-X","STANDING",30,-0.968430745254237
